,driver_id,pd_lat,pd_lon,datetime
93,436801,39.92466800843225,116.1866700734678,2018-02-19 05:42:59
94,317236,39.92507229321912,116.16915082181812,2018-02-19 07:40:48
95,317236,39.92488646559148,116.16914700891346,2018-02-19 07:40:58
96,317236,39.92488715277778,116.16914523654512,2018-02-19 07:41:08
97,317236,39.92488715277778,116.16914523654512,2018-02-19 07:41:18
98,317236,39.92488688151042,116.16914415147569,2018-02-19 07:41:28
99,317236,39.924861784225726,116.16914557281008,2018-02-19 07:41:38
100,317236,39.924416153038,116.1694569753677,2018-02-19 07:41:48
101,317236,39.92436222327324,116.17059549080132,2018-02-19 07:41:58
102,317236,39.92426385269685,116.17198573435051,2018-02-19 07:42:08
103,317236,39.92429736468765,116.18452758289808,2018-02-19 07:43:38
104,317236,39.924381545531695,116.18560213763736,2018-02-19 07:43:48
105,317236,39.92444521088628,116.18602154683487,2018-02-19 07:43:58
106,317236,39.92449255933919,116.18650216649885,2018-02-19 07:44:08
107,342760,39.924347999999995,116.160098,2018-02-19 08:41:26
108,342760,39.924539,116.163063,2018-02-19 08:41:36
109,342760,39.924513,116.168264,2018-02-19 08:41:46
110,342760,39.924496999999995,116.170727,2018-02-19 08:41:56
111,342760,39.924226000000004,116.17298000000001,2018-02-19 08:42:06
112,342760,39.924301,116.18329299999999,2018-02-19 08:42:46
113,342760,39.924538,116.18581200000001,2018-02-19 08:42:56
114,340201,39.924405958849704,116.183666619319,2018-02-19 08:49:55
115,340201,39.924239733668536,116.18595560946456,2018-02-19 08:50:25
116,340201,39.924259252714826,116.18604607168379,2018-02-19 08:50:35
117,340201,39.92429372102797,116.18610977873809,2018-02-19 08:50:45
118,79948,39.924844923520176,116.18671420464341,2018-02-19 08:53:54
119,79948,39.92483627420143,116.18645968466787,2018-02-19 08:53:56
120,79948,39.92479134500767,116.18613977369026,2018-02-19 08:53:58
121,79948,39.92475337060424,116.18578006602749,2018-02-19 08:54:00
122,79948,39.924693309714286,116.18541301731932,2018-02-19 08:54:02
123,79948,39.924669014197725,116.18500666465094,2018-02-19 08:54:04
124,79948,39.924633037535415,116.18459578458172,2018-02-19 08:54:06
125,79948,39.924606078575074,116.18416535199192,2018-02-19 08:54:08
126,79948,39.9245939023228,116.1837557040624,2018-02-19 08:54:10
127,79948,39.92455748706715,116.18333468629,2018-02-19 08:54:12
128,79948,39.924486682914846,116.18287528367588,2018-02-19 08:54:14
129,79948,39.92441696421546,116.1823813699882,2018-02-19 08:54:16
130,79948,39.92435152074729,116.18188520454711,2018-02-19 08:54:18
131,79948,39.924285940387186,116.18136644427851,2018-02-19 08:54:20
132,79948,39.924230381126776,116.180837036639,2018-02-19 08:54:22
133,79948,39.92417347515098,116.18032215872549,2018-02-19 08:54:24
134,79948,39.924165390787095,116.1723077990346,2018-02-19 08:55:06
135,79948,39.92428803228479,116.1722293365472,2018-02-19 08:55:08
136,79948,39.92439793196147,116.17214083081512,2018-02-19 08:55:10
137,79948,39.92452720836867,116.17199014331764,2018-02-19 08:55:12
138,79948,39.924573548071024,116.1717660426568,2018-02-19 08:55:14
139,79948,39.92458483381589,116.17149483034328,2018-02-19 08:55:16
140,79948,39.924636477266674,116.171139550023,2018-02-19 08:55:18
141,79948,39.924665169583676,116.17075170783669,2018-02-19 08:55:20
142,79948,39.9246860854206,116.17037210047516,2018-02-19 08:55:22
143,79948,39.92471747223095,116.17000251523184,2018-02-19 08:55:24
144,79948,39.924722487932854,116.16966487580228,2018-02-19 08:55:26
145,79948,39.924770940304775,116.16943232571931,2018-02-19 08:55:28
146,79948,39.92490331283853,116.16927709868538,2018-02-19 08:55:30
147,340201,39.924728435444706,116.17450676374537,2018-02-19 09:01:45
148,340201,39.924652445299145,116.17326511161137,2018-02-19 09:01:56
149,340201,39.92464132987024,116.17282861048339,2018-02-19 09:02:06
150,340201,39.924636379485456,116.17279017367895,2018-02-19 09:02:16
151,103735,39.92473879966092,116.18642215725343,2018-02-19 09:02:22
152,103735,39.924718742806704,116.18605303725742,2018-02-19 09:02:24
153,103735,39.924718742806704,116.18605303725742,2018-02-19 09:02:26
154,103735,39.924718742806704,116.18605303725742,2018-02-19 09:02:28
155,103735,39.924718742806704,116.18605303725742,2018-02-19 09:02:30
156,103735,39.924718742806704,116.18605303725742,2018-02-19 09:02:32
157,103735,39.92470296223959,116.18586751302084,2018-02-19 09:02:34
158,103735,39.9241462973423,116.17351314355652,2018-02-19 09:03:30
159,103735,39.92430421484977,116.17310631626036,2018-02-19 09:03:32
160,103735,39.92442925409062,116.1726707155628,2018-02-19 09:03:34
161,103735,39.924519199979365,116.1722249782186,2018-02-19 09:03:36
162,103735,39.924557590199505,116.17175381518587,2018-02-19 09:03:38
163,103735,39.92457935390973,116.17128518167485,2018-02-19 09:03:40
164,103735,39.92458877963926,116.1708253105636,2018-02-19 09:03:42
165,103735,39.924606615658575,116.1703594260892,2018-02-19 09:03:44
166,103735,39.92462346086117,116.16992022488844,2018-02-19 09:03:46
167,103735,39.92463115228126,116.16947678301085,2018-02-19 09:03:48
168,103735,39.924644147951724,116.16904667283116,2018-02-19 09:03:50
169,103735,39.9246621462162,116.16857658381984,2018-02-19 09:03:52
170,103735,39.924679471173064,116.16811280511084,2018-02-19 09:03:54
171,103735,39.92470104195355,116.16768858438593,2018-02-19 09:03:56
172,103735,39.924695175554064,116.16729958013443,2018-02-19 09:03:58
173,103735,39.924699414189945,116.16690187986771,2018-02-19 09:04:00
174,103735,39.92468897430233,116.16651322090509,2018-02-19 09:04:02
175,103735,39.92470332804547,116.16611688476995,2018-02-19 09:04:04
176,103735,39.924701704770776,116.16571222789659,2018-02-19 09:04:06
177,103735,39.92471126486342,116.16527201894509,2018-02-19 09:04:08
178,103735,39.92470457831732,116.1648505936561,2018-02-19 09:04:10
179,103735,39.924705089788354,116.16448477367004,2018-02-19 09:04:12
180,103735,39.92470636753245,116.16412023849784,2018-02-19 09:04:14
181,103735,39.92472279765099,116.16383175439437,2018-02-19 09:04:16
182,103735,39.924718960969656,116.16351265063572,2018-02-19 09:04:18
183,103735,39.92471638515021,116.16319243864514,2018-02-19 09:04:20
184,103735,39.92472253548701,116.16287390170906,2018-02-19 09:04:22
185,103735,39.92469725352804,116.16260007714092,2018-02-19 09:04:24
186,103735,39.92469725352804,116.16260007714092,2018-02-19 09:04:26
187,103735,39.92469725352804,116.16260007714092,2018-02-19 09:04:28
188,103735,39.92469725352804,116.16260007714092,2018-02-19 09:04:30
189,103735,39.92469725352804,116.16260007714092,2018-02-19 09:04:32
190,103735,39.924715440538186,116.1625168185764,2018-02-19 09:04:34
191,103735,39.92502816510391,116.16104032170674,2018-02-19 09:11:25
192,103735,39.92502816510391,116.16104032170674,2018-02-19 09:11:27
193,103735,39.92502816510391,116.16104032170674,2018-02-19 09:11:29
194,103735,39.92502816510391,116.16104032170674,2018-02-19 09:11:31
195,103735,39.92502816510391,116.16104032170674,2018-02-19 09:11:33
196,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:35
197,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:37
198,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:39
199,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:41
200,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:43
201,103735,39.92502739800347,116.16103949652779,2018-02-19 09:11:45
202,103735,39.92502712673611,116.16103949652779,2018-02-19 09:11:47
203,103735,39.92502766927083,116.16103922526041,2018-02-19 09:11:49
204,103735,39.92502766927083,116.16103922526041,2018-02-19 09:11:51
205,103735,39.92502766927083,116.16103922526041,2018-02-19 09:11:53
206,103735,39.92502766927083,116.16103922526041,2018-02-19 09:11:55
207,103735,39.92502766927083,116.16103922526041,2018-02-19 09:11:57
208,103735,39.92502739800347,116.16103922526041,2018-02-19 09:11:59
209,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:01
210,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:03
211,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:05
212,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:07
213,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:09
214,103735,39.92502766927083,116.16103922526041,2018-02-19 09:12:11
215,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:13
216,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:15
217,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:17
218,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:19
219,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:21
220,103735,39.92502766927083,116.16103949652779,2018-02-19 09:12:23
221,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:25
222,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:27
223,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:29
224,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:31
225,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:33
226,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:35
227,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:37
228,103735,39.925022243923614,116.16103434244793,2018-02-19 09:12:39
229,103735,39.92436550717881,116.16722033935687,2018-02-19 09:13:25
230,103735,39.92438854457016,116.1675221696434,2018-02-19 09:13:27
231,103735,39.92439727997478,116.16780257710896,2018-02-19 09:13:29
232,103735,39.924413454104034,116.16813784122209,2018-02-19 09:13:31
233,103735,39.92442351184953,116.16850307951509,2018-02-19 09:13:33
234,103735,39.924429554997175,116.16889725491757,2018-02-19 09:13:35
235,103735,39.924450448702345,116.16931248174706,2018-02-19 09:13:37
236,103735,39.92444747440633,116.16977404382065,2018-02-19 09:13:39
237,103735,39.92444747440633,116.16977404382065,2018-02-19 09:13:41
238,103735,39.924451568089616,116.17072623254604,2018-02-19 09:13:43
239,103735,39.924454683299295,116.17117526612991,2018-02-19 09:13:45
240,103735,39.92444368554516,116.17164645409292,2018-02-19 09:13:47
241,103735,39.92439101941442,116.17209915778605,2018-02-19 09:13:49
242,103735,39.924302284198774,116.17253934127636,2018-02-19 09:13:51
243,103735,39.924199934318644,116.17295451296057,2018-02-19 09:13:53
244,79948,39.92502025685339,116.16898529291315,2018-02-19 09:23:04
245,79948,39.92488319746434,116.16896023582264,2018-02-19 09:23:06
246,79948,39.9247993404862,116.16889172741585,2018-02-19 09:23:08
247,79948,39.924739179636504,116.1688204098604,2018-02-19 09:23:10
248,79948,39.924678981884995,116.1687528118242,2018-02-19 09:23:12
249,79948,39.92461804002817,116.16868198271395,2018-02-19 09:23:14
250,79948,39.92459054926864,116.16856789906575,2018-02-19 09:23:16
251,79948,39.92457284251601,116.168381249857,2018-02-19 09:23:18
252,79948,39.92456611501542,116.16815707677902,2018-02-19 09:23:20
253,79948,39.924572164021825,116.16786960191335,2018-02-19 09:23:22
254,79948,39.924615688926366,116.16750856651501,2018-02-19 09:23:24
255,79948,39.924615490042974,116.16718076156214,2018-02-19 09:23:26
256,79948,39.92459622044314,116.16680867645377,2018-02-19 09:23:28
257,79948,39.92460386578771,116.1664283362569,2018-02-19 09:23:30
258,79948,39.924620388695004,116.16609270140829,2018-02-19 09:23:32
259,79948,39.924647138517976,116.16575290811359,2018-02-19 09:23:34
260,79948,39.92464708442703,116.16539200851773,2018-02-19 09:23:36
261,79948,39.92466597809671,116.16503757188156,2018-02-19 09:23:38
262,79948,39.92466259437663,116.16467493348841,2018-02-19 09:23:40
263,79948,39.9246547626754,116.16433246723908,2018-02-19 09:23:42
264,79948,39.924641969464716,116.16397335461602,2018-02-19 09:23:44
265,79948,39.92465085777968,116.16366317857272,2018-02-19 09:23:46
266,79948,39.92469420400942,116.16345467661444,2018-02-19 09:23:48
267,79948,39.92472973077765,116.16327330865616,2018-02-19 09:23:50
268,79948,39.92473464228322,116.16306044260558,2018-02-19 09:23:52
269,79948,39.92471697740314,116.16283354141837,2018-02-19 09:23:54
270,79948,39.924719277912345,116.16264855747824,2018-02-19 09:23:56
271,79948,39.92471330706565,116.16249755918629,2018-02-19 09:23:58
272,79948,39.924711907736345,116.16236249765223,2018-02-19 09:24:00
273,79948,39.92470968892289,116.16223823629021,2018-02-19 09:24:02
274,79948,39.92470684957414,116.16213664284693,2018-02-19 09:24:04
275,79948,39.92471375704685,116.16206511858809,2018-02-19 09:24:06
276,79948,39.92470949515679,116.16202670267351,2018-02-19 09:24:08
277,79948,39.92470949515679,116.16202670267351,2018-02-19 09:24:10
278,79948,39.92470949515679,116.16202670267351,2018-02-19 09:24:12
279,79948,39.92469981971053,116.16203516838665,2018-02-19 09:24:14
280,79948,39.92471684019708,116.16203529022205,2018-02-19 09:24:16
281,79948,39.92472988885419,116.16203634900002,2018-02-19 09:24:18
282,79948,39.92474681683485,116.16203225231227,2018-02-19 09:24:20
283,79948,39.924797364659476,116.16204027689423,2018-02-19 09:24:22
284,79948,39.92489083901609,116.16205124891322,2018-02-19 09:24:30
285,79948,39.92489083901609,116.16205124891322,2018-02-19 09:24:32
286,79948,39.92487491793517,116.16204586155905,2018-02-19 09:24:34
287,79948,39.92487491793517,116.16204586155905,2018-02-19 09:24:36
288,79948,39.92486331490598,116.16204729617435,2018-02-19 09:24:38
289,79948,39.92486331490598,116.16204729617435,2018-02-19 09:24:40
290,79948,39.92486331490598,116.16204729617435,2018-02-19 09:24:42
291,79948,39.92486331490598,116.16204729617435,2018-02-19 09:24:44
292,79948,39.92486331490598,116.16204729617435,2018-02-19 09:24:46
293,79948,39.924860297309024,116.16204671223959,2018-02-19 09:24:48
294,79948,39.924860297309024,116.16204698350694,2018-02-19 09:24:50
295,79948,39.924860297309024,116.16204725477431,2018-02-19 09:24:52
296,79948,39.924860568576385,116.16204752604166,2018-02-19 09:24:54
297,79948,39.924860568576385,116.16204779730906,2018-02-19 09:24:56
298,79948,39.924860568576385,116.16204806857637,2018-02-19 09:24:58
299,79948,39.924860297309024,116.16204833984376,2018-02-19 09:25:00
300,79948,39.924860297309024,116.16204861111113,2018-02-19 09:25:02
301,79948,39.924860297309024,116.16204888237849,2018-02-19 09:25:04
302,79948,39.924860297309024,116.16204888237849,2018-02-19 09:25:06
303,79948,39.92485595703125,116.16204372829858,2018-02-19 09:25:08
304,79948,39.924856449691845,116.16203881838965,2018-02-19 09:25:10
305,79948,39.92489621255632,116.16199874258491,2018-02-19 09:25:16
306,79948,39.924890164361074,116.16194129820057,2018-02-19 09:25:18
307,79948,39.92488654523535,116.161839345168,2018-02-19 09:25:20
308,79948,39.924779461073065,116.16167007178592,2018-02-19 09:25:22
309,79948,39.924749777615865,116.16154717188469,2018-02-19 09:25:24
310,79948,39.92474233506722,116.16144111885349,2018-02-19 09:25:26
311,79948,39.924729099205216,116.16135368440152,2018-02-19 09:25:28
312,79948,39.92469481601943,116.16129813070333,2018-02-19 09:25:30
313,79948,39.92462634139319,116.161304803887,2018-02-19 09:25:32
314,79948,39.924543511602906,116.16138756884355,2018-02-19 09:25:34
315,79948,39.92451903611649,116.16149745748928,2018-02-19 09:25:36
316,79948,39.92448511725922,116.16163715375458,2018-02-19 09:25:38
317,79948,39.92445956659212,116.16180046654893,2018-02-19 09:25:40
318,79948,39.924422655058756,116.16197506674764,2018-02-19 09:25:42
319,79948,39.92439855801073,116.16216408879923,2018-02-19 09:25:44
320,79948,39.92439289006835,116.16233133206164,2018-02-19 09:25:46
321,79948,39.924393124362155,116.16249165454579,2018-02-19 09:25:48
322,79948,39.92437659991856,116.16266190737068,2018-02-19 09:25:50
323,79948,39.92436082783839,116.16287541153385,2018-02-19 09:25:52
324,79948,39.924336015090795,116.1631166977707,2018-02-19 09:25:54
325,79948,39.924308818335106,116.16335420323442,2018-02-19 09:25:56
326,79948,39.92429607044181,116.16362014164407,2018-02-19 09:25:58
327,79948,39.924291110745905,116.16388125333515,2018-02-19 09:26:00
328,79948,39.92429541686656,116.16413892474782,2018-02-19 09:26:02
329,79948,39.92430133791056,116.16439903874138,2018-02-19 09:26:04
330,79948,39.92430538366322,116.16463950584357,2018-02-19 09:26:06
331,79948,39.924300154280246,116.16489330417879,2018-02-19 09:26:08
332,79948,39.92429050708168,116.16515094051964,2018-02-19 09:26:10
333,79948,39.924288648695295,116.16541454051128,2018-02-19 09:26:12
334,79948,39.92428171788769,116.16568447146014,2018-02-19 09:26:14
335,79948,39.92428030647577,116.16595995682847,2018-02-19 09:26:16
336,79948,39.92427821003288,116.16623778472322,2018-02-19 09:26:18
337,79948,39.92428296635393,116.1665357565632,2018-02-19 09:26:20
338,79948,39.92430388448543,116.16684359200434,2018-02-19 09:26:22
339,79948,39.924338851637245,116.16713544281328,2018-02-19 09:26:24
340,79948,39.924361564955156,116.16742325246905,2018-02-19 09:26:26
341,79948,39.92438721967269,116.16770998467982,2018-02-19 09:26:28
342,79948,39.924399706114656,116.16803317241249,2018-02-19 09:26:30
343,79948,39.9244113921105,116.16836698928749,2018-02-19 09:26:32
344,79948,39.92442394189421,116.16873083106266,2018-02-19 09:26:34
345,79948,39.924427810868224,116.1691430946282,2018-02-19 09:26:36
346,79948,39.924447253467285,116.16958551399077,2018-02-19 09:26:38
347,79948,39.92445746824232,116.17005820544159,2018-02-19 09:26:40
348,79948,39.92445978471827,116.17055596360895,2018-02-19 09:26:42
349,79948,39.924460068854536,116.1710541386637,2018-02-19 09:26:44
350,79948,39.92445059346681,116.17154572952627,2018-02-19 09:26:46
351,79948,39.92441215421097,116.17203271833658,2018-02-19 09:26:48
352,79948,39.92434514639689,116.17248555891365,2018-02-19 09:26:50
353,79948,39.92420983095979,116.17294582880864,2018-02-19 09:26:52
354,79948,39.92418620061619,116.18172152667654,2018-02-19 09:27:26
355,79948,39.924232371852,116.18227172652122,2018-02-19 09:27:28
356,79948,39.92428632718542,116.18279906353136,2018-02-19 09:27:30
357,79948,39.92433382600639,116.18331424564985,2018-02-19 09:27:32
358,79948,39.92438315845417,116.18383883321344,2018-02-19 09:27:34
359,79948,39.924431431995,116.18433665785273,2018-02-19 09:27:36
360,79948,39.924481882933115,116.18481509908014,2018-02-19 09:27:38
361,79948,39.92453111522313,116.18528268244144,2018-02-19 09:27:40
362,79948,39.92457959883497,116.18575020771604,2018-02-19 09:27:42
363,79948,39.92461866169889,116.18625102063187,2018-02-19 09:27:44
364,4804,39.924789000000004,116.186613,2018-02-19 09:45:54
365,4804,39.924768,116.18641000000001,2018-02-19 09:45:56
366,4804,39.924737,116.186182,2018-02-19 09:45:58
367,4804,39.924701,116.185914,2018-02-19 09:46:00
368,4804,39.924665999999995,116.18560900000001,2018-02-19 09:46:02
369,4804,39.924628000000006,116.185255,2018-02-19 09:46:04
370,4804,39.924562,116.184499,2018-02-19 09:46:08
371,4804,39.92453,116.184105,2018-02-19 09:46:10
372,4804,39.924493,116.18371599999999,2018-02-19 09:46:12
373,4804,39.924368,116.182448,2018-02-19 09:46:18
374,4804,39.924318,116.18198500000001,2018-02-19 09:46:20
375,4804,39.924264,116.18151,2018-02-19 09:46:22
376,4804,39.924214,116.181041,2018-02-19 09:46:24
377,4804,39.924163,116.180596,2018-02-19 09:46:26
378,4804,39.924223,116.17248899999998,2018-02-19 09:47:30
379,4804,39.924322,116.172573,2018-02-19 09:47:32
380,4804,39.924384,116.172729,2018-02-19 09:47:34
381,4804,39.924411,116.173005,2018-02-19 09:47:36
382,4804,39.924442,116.17326899999999,2018-02-19 09:47:38
383,4804,39.924488000000004,116.17346,2018-02-19 09:47:40
384,4804,39.924589000000005,116.17351299999999,2018-02-19 09:47:42
385,4804,39.924636,116.17335800000001,2018-02-19 09:47:44
386,4804,39.924615,116.173149,2018-02-19 09:47:46
387,4804,39.924587,116.172903,2018-02-19 09:47:48
388,4804,39.924566999999996,116.172674,2018-02-19 09:47:50
389,4804,39.92455,116.172527,2018-02-19 09:47:52
390,4804,39.924545,116.17248700000002,2018-02-19 09:47:54
391,4804,39.924545,116.17248700000002,2018-02-19 09:47:56
392,4804,39.924545,116.17248700000002,2018-02-19 09:47:58
393,4804,39.924545,116.17248700000002,2018-02-19 09:48:00
394,4804,39.924545,116.17248700000002,2018-02-19 09:48:02
395,4804,39.924538,116.17246000000002,2018-02-19 09:48:04
396,4804,39.924521,116.1724,2018-02-19 09:48:06
397,4804,39.924476,116.17231699999999,2018-02-19 09:48:08
398,4804,39.924166,116.172207,2018-02-19 09:48:14
399,277813,39.924797999999996,116.112655,2018-02-19 10:11:30
400,277813,39.924285999999995,116.11336999999999,2018-02-19 10:12:30
401,277813,39.924898,116.11531799999999,2018-02-19 10:15:20
402,277813,39.924752000000005,116.14795500000001,2018-02-19 10:21:30
403,277813,39.92427,116.149859,2018-02-19 10:21:40
404,277813,39.924245,116.15196100000001,2018-02-19 10:21:50
405,277813,39.924144,116.15428,2018-02-19 10:22:00
406,277813,39.924338,116.16045,2018-02-19 10:22:30
407,277813,39.924368,116.160642,2018-02-19 10:22:50
408,277813,39.924368,116.160642,2018-02-19 10:23:00
409,277813,39.924363,116.160599,2018-02-19 10:23:10
410,277813,39.924359,116.160605,2018-02-19 10:23:20
411,277813,39.924357,116.16058600000001,2018-02-19 10:23:30
412,277813,39.924399,116.16163700000001,2018-02-19 10:24:40
413,277813,39.924211,116.17069,2018-02-19 10:27:00
414,277813,39.924262,116.17090400000001,2018-02-19 10:27:10
415,277813,39.924258,116.170896,2018-02-19 10:27:20
416,277813,39.924258,116.170896,2018-02-19 10:27:30
